[23:32:36][modifier.cpp:1094]: 
 == MODIFIER DOCUMENTATION ==
Note on Modifier Categories:
-- These are used internally as a tag to suggest where they are intended to be used, but exact behavior depends upon individual implementation.
-- Pop scope modifiers will generally work on e.g. planets and countries as well as pops, in which case they will apply to all pops belonging to that object.

Printing Modifier Definitions:
- blank_modifier, Category: Pops
- planet_jobs_robotic_ruler_sr_dark_matter_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_ruler_nanites_upkeep_add, Category: Economic Units
- planet_jobs_robotic_ruler_nanites_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_ruler_minor_artifacts_upkeep_add, Category: Economic Units
- planet_jobs_robotic_ruler_minor_artifacts_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_ruler_menace_upkeep_add, Category: Economic Units
- planet_jobs_robotic_ruler_menace_upkeep_mult, Category: Economic Units
- planet_jobs_organic_simple_drone_upkeep_mult, Category: Economic Units
- planet_jobs_organic_simple_drone_time_upkeep_add, Category: Economic Units
- planet_jobs_organic_simple_drone_time_upkeep_mult, Category: Economic Units
- planet_jobs_organic_simple_drone_energy_upkeep_add, Category: Economic Units
- planet_jobs_organic_simple_drone_energy_upkeep_mult, Category: Economic Units
- planet_jobs_organic_simple_drone_minerals_upkeep_add, Category: Economic Units
- planet_jobs_organic_simple_drone_minerals_upkeep_mult, Category: Economic Units
- planet_jobs_organic_simple_drone_food_upkeep_add, Category: Economic Units
- planet_jobs_organic_simple_drone_food_upkeep_mult, Category: Economic Units
- planet_jobs_organic_simple_drone_physics_research_upkeep_add, Category: Economic Units
- planet_jobs_organic_simple_drone_physics_research_upkeep_mult, Category: Economic Units
- planet_jobs_organic_simple_drone_society_research_upkeep_add, Category: Economic Units
- planet_jobs_organic_simple_drone_society_research_upkeep_mult, Category: Economic Units
- planet_jobs_organic_simple_drone_engineering_research_upkeep_add, Category: Economic Units
- planet_jobs_organic_simple_drone_engineering_research_upkeep_mult, Category: Economic Units
- planet_jobs_organic_simple_drone_influence_upkeep_add, Category: Economic Units
- planet_jobs_organic_simple_drone_influence_upkeep_mult, Category: Economic Units
- planet_jobs_organic_simple_drone_unity_upkeep_add, Category: Economic Units
- planet_jobs_organic_simple_drone_unity_upkeep_mult, Category: Economic Units
- planet_jobs_organic_simple_drone_consumer_goods_upkeep_add, Category: Economic Units
- planet_jobs_organic_simple_drone_consumer_goods_upkeep_mult, Category: Economic Units
- planet_jobs_organic_simple_drone_alloys_upkeep_add, Category: Economic Units
- planet_jobs_organic_simple_drone_alloys_upkeep_mult, Category: Economic Units
- planet_jobs_organic_simple_drone_volatile_motes_upkeep_add, Category: Economic Units
- planet_jobs_organic_simple_drone_volatile_motes_upkeep_mult, Category: Economic Units
- planet_jobs_organic_simple_drone_exotic_gases_upkeep_add, Category: Economic Units
- planet_jobs_organic_simple_drone_exotic_gases_upkeep_mult, Category: Economic Units
- planet_jobs_organic_simple_drone_rare_crystals_upkeep_add, Category: Economic Units
- planet_jobs_organic_simple_drone_rare_crystals_upkeep_mult, Category: Economic Units
- planet_jobs_organic_simple_drone_sr_living_metal_upkeep_add, Category: Economic Units
- planet_jobs_organic_simple_drone_sr_living_metal_upkeep_mult, Category: Economic Units
- planet_jobs_organic_simple_drone_sr_zro_upkeep_add, Category: Economic Units
- planet_jobs_organic_simple_drone_sr_zro_upkeep_mult, Category: Economic Units
- planet_jobs_organic_simple_drone_sr_dark_matter_upkeep_add, Category: Economic Units
- planet_jobs_organic_simple_drone_sr_dark_matter_upkeep_mult, Category: Economic Units
- planet_jobs_organic_simple_drone_nanites_upkeep_add, Category: Economic Units
- planet_jobs_organic_simple_drone_nanites_upkeep_mult, Category: Economic Units
- planet_jobs_organic_simple_drone_minor_artifacts_upkeep_add, Category: Economic Units
- planet_jobs_organic_simple_drone_minor_artifacts_upkeep_mult, Category: Economic Units
- planet_jobs_organic_simple_drone_menace_upkeep_add, Category: Economic Units
- planet_jobs_organic_simple_drone_menace_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_simple_drone_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_simple_drone_time_upkeep_add, Category: Economic Units
- planet_jobs_robotic_simple_drone_time_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_simple_drone_energy_upkeep_add, Category: Economic Units
- planet_jobs_robotic_simple_drone_energy_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_simple_drone_minerals_upkeep_add, Category: Economic Units
- planet_jobs_robotic_simple_drone_minerals_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_simple_drone_food_upkeep_add, Category: Economic Units
- planet_jobs_robotic_simple_drone_food_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_simple_drone_physics_research_upkeep_add, Category: Economic Units
- planet_jobs_robotic_simple_drone_physics_research_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_simple_drone_society_research_upkeep_add, Category: Economic Units
- planet_jobs_robotic_simple_drone_society_research_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_simple_drone_engineering_research_upkeep_add, Category: Economic Units
- planet_jobs_robotic_simple_drone_engineering_research_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_simple_drone_influence_upkeep_add, Category: Economic Units
- planet_jobs_robotic_simple_drone_influence_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_simple_drone_unity_upkeep_add, Category: Economic Units
- planet_jobs_robotic_simple_drone_unity_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_simple_drone_consumer_goods_upkeep_add, Category: Economic Units
- planet_jobs_robotic_simple_drone_consumer_goods_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_simple_drone_alloys_upkeep_add, Category: Economic Units
- planet_jobs_robotic_simple_drone_alloys_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_simple_drone_volatile_motes_upkeep_add, Category: Economic Units
- planet_jobs_robotic_simple_drone_volatile_motes_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_simple_drone_exotic_gases_upkeep_add, Category: Economic Units
- planet_jobs_robotic_simple_drone_exotic_gases_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_simple_drone_rare_crystals_upkeep_add, Category: Economic Units
- planet_jobs_robotic_simple_drone_rare_crystals_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_simple_drone_sr_living_metal_upkeep_add, Category: Economic Units
- planet_jobs_robotic_simple_drone_sr_living_metal_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_simple_drone_sr_zro_upkeep_add, Category: Economic Units
- planet_jobs_robotic_simple_drone_sr_zro_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_simple_drone_sr_dark_matter_upkeep_add, Category: Economic Units
- planet_jobs_robotic_simple_drone_sr_dark_matter_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_simple_drone_nanites_upkeep_add, Category: Economic Units
- planet_jobs_robotic_simple_drone_nanites_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_simple_drone_minor_artifacts_upkeep_add, Category: Economic Units
- planet_jobs_robotic_simple_drone_minor_artifacts_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_simple_drone_menace_upkeep_add, Category: Economic Units
- planet_jobs_robotic_simple_drone_menace_upkeep_mult, Category: Economic Units
- planet_jobs_organic_complex_drone_upkeep_mult, Category: Economic Units
- planet_jobs_organic_complex_drone_time_upkeep_add, Category: Economic Units
- planet_jobs_organic_complex_drone_time_upkeep_mult, Category: Economic Units
- planet_jobs_organic_complex_drone_energy_upkeep_add, Category: Economic Units
- planet_jobs_organic_complex_drone_energy_upkeep_mult, Category: Economic Units
- planet_jobs_organic_complex_drone_minerals_upkeep_add, Category: Economic Units
- planet_jobs_organic_complex_drone_minerals_upkeep_mult, Category: Economic Units
- planet_jobs_organic_complex_drone_food_upkeep_add, Category: Economic Units
- planet_jobs_organic_complex_drone_food_upkeep_mult, Category: Economic Units
- planet_jobs_organic_complex_drone_physics_research_upkeep_add, Category: Economic Units
- planet_jobs_organic_complex_drone_physics_research_upkeep_mult, Category: Economic Units
- planet_jobs_organic_complex_drone_society_research_upkeep_add, Category: Economic Units
- planet_jobs_organic_complex_drone_society_research_upkeep_mult, Category: Economic Units
- planet_jobs_organic_complex_drone_engineering_research_upkeep_add, Category: Economic Units
- planet_jobs_organic_complex_drone_engineering_research_upkeep_mult, Category: Economic Units
- planet_jobs_organic_complex_drone_influence_upkeep_add, Category: Economic Units
- planet_jobs_organic_complex_drone_influence_upkeep_mult, Category: Economic Units
- planet_jobs_organic_complex_drone_unity_upkeep_add, Category: Economic Units
- planet_jobs_organic_complex_drone_unity_upkeep_mult, Category: Economic Units
- planet_jobs_organic_complex_drone_consumer_goods_upkeep_add, Category: Economic Units
- planet_jobs_organic_complex_drone_consumer_goods_upkeep_mult, Category: Economic Units
- planet_jobs_organic_complex_drone_alloys_upkeep_add, Category: Economic Units
- planet_jobs_organic_complex_drone_alloys_upkeep_mult, Category: Economic Units
- planet_jobs_organic_complex_drone_volatile_motes_upkeep_add, Category: Economic Units
- planet_jobs_organic_complex_drone_volatile_motes_upkeep_mult, Category: Economic Units
- planet_jobs_organic_complex_drone_exotic_gases_upkeep_add, Category: Economic Units
- planet_jobs_organic_complex_drone_exotic_gases_upkeep_mult, Category: Economic Units
- planet_jobs_organic_complex_drone_rare_crystals_upkeep_add, Category: Economic Units
- planet_jobs_organic_complex_drone_rare_crystals_upkeep_mult, Category: Economic Units
- planet_jobs_organic_complex_drone_sr_living_metal_upkeep_add, Category: Economic Units
- planet_jobs_organic_complex_drone_sr_living_metal_upkeep_mult, Category: Economic Units
- planet_jobs_organic_complex_drone_sr_zro_upkeep_add, Category: Economic Units
- planet_jobs_organic_complex_drone_sr_zro_upkeep_mult, Category: Economic Units
- planet_jobs_organic_complex_drone_sr_dark_matter_upkeep_add, Category: Economic Units
- planet_jobs_organic_complex_drone_sr_dark_matter_upkeep_mult, Category: Economic Units
- planet_jobs_organic_complex_drone_nanites_upkeep_add, Category: Economic Units
- planet_jobs_organic_complex_drone_nanites_upkeep_mult, Category: Economic Units
- planet_jobs_organic_complex_drone_minor_artifacts_upkeep_add, Category: Economic Units
- planet_jobs_organic_complex_drone_minor_artifacts_upkeep_mult, Category: Economic Units
- planet_jobs_organic_complex_drone_menace_upkeep_add, Category: Economic Units
- planet_jobs_organic_complex_drone_menace_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_complex_drone_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_complex_drone_time_upkeep_add, Category: Economic Units
- planet_jobs_robotic_complex_drone_time_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_complex_drone_energy_upkeep_add, Category: Economic Units
- planet_jobs_robotic_complex_drone_energy_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_complex_drone_minerals_upkeep_add, Category: Economic Units
- planet_jobs_robotic_complex_drone_minerals_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_complex_drone_food_upkeep_add, Category: Economic Units
- planet_jobs_robotic_complex_drone_food_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_complex_drone_physics_research_upkeep_add, Category: Economic Units
- planet_jobs_robotic_complex_drone_physics_research_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_complex_drone_society_research_upkeep_add, Category: Economic Units
- planet_jobs_robotic_complex_drone_society_research_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_complex_drone_engineering_research_upkeep_add, Category: Economic Units
- planet_jobs_robotic_complex_drone_engineering_research_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_complex_drone_influence_upkeep_add, Category: Economic Units
- planet_jobs_robotic_complex_drone_influence_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_complex_drone_unity_upkeep_add, Category: Economic Units
- planet_jobs_robotic_complex_drone_unity_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_complex_drone_consumer_goods_upkeep_add, Category: Economic Units
- planet_jobs_robotic_complex_drone_consumer_goods_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_complex_drone_alloys_upkeep_add, Category: Economic Units
- planet_jobs_robotic_complex_drone_alloys_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_complex_drone_volatile_motes_upkeep_add, Category: Economic Units
- planet_jobs_robotic_complex_drone_volatile_motes_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_complex_drone_exotic_gases_upkeep_add, Category: Economic Units
- planet_jobs_robotic_complex_drone_exotic_gases_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_complex_drone_rare_crystals_upkeep_add, Category: Economic Units
- planet_jobs_robotic_complex_drone_rare_crystals_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_complex_drone_sr_living_metal_upkeep_add, Category: Economic Units
- planet_jobs_robotic_complex_drone_sr_living_metal_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_complex_drone_sr_zro_upkeep_add, Category: Economic Units
- planet_jobs_robotic_complex_drone_sr_zro_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_complex_drone_sr_dark_matter_upkeep_add, Category: Economic Units
- planet_jobs_robotic_complex_drone_sr_dark_matter_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_complex_drone_nanites_upkeep_add, Category: Economic Units
- planet_jobs_robotic_complex_drone_nanites_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_complex_drone_minor_artifacts_upkeep_add, Category: Economic Units
- planet_jobs_robotic_complex_drone_minor_artifacts_upkeep_mult, Category: Economic Units
- planet_jobs_robotic_complex_drone_menace_upkeep_add, Category: Economic Units
- planet_jobs_robotic_complex_drone_menace_upkeep_mult, Category: Economic Units
- hfe_planet_jobs_psionic_produces_mult, Category: Economic Units
- hfe_planet_jobs_psionic_time_produces_add, Category: Economic Units
- hfe_planet_jobs_psionic_time_produces_mult, Category: Economic Units
- hfe_planet_jobs_psionic_energy_produces_add, Category: Economic Units
- hfe_planet_jobs_psionic_energy_produces_mult, Category: Economic Units
- hfe_planet_jobs_psionic_minerals_produces_add, Category: Economic Units
- hfe_planet_jobs_psionic_minerals_produces_mult, Category: Economic Units
- hfe_planet_jobs_psionic_food_produces_add, Category: Economic Units
- hfe_planet_jobs_psionic_food_produces_mult, Category: Economic Units
- hfe_planet_jobs_psionic_physics_research_produces_add, Category: Economic Units
- hfe_planet_jobs_psionic_physics_research_produces_mult, Category: Economic Units
- hfe_planet_jobs_psionic_society_research_produces_add, Category: Economic Units
- hfe_planet_jobs_psionic_society_research_produces_mult, Category: Economic Units
- hfe_planet_jobs_psionic_engineering_research_produces_add, Category: Economic Units
